,title,area,construction_year,rooms,total_price,floor,elevator,parking,warehouse,price,token,vacancy_id,vacancy_name
174,۲۴۰متر۴خواب_ابدی_دریاچه چیتگر_پنت هاوس,240,1402,4,"5,400,000,000 twmn",19,True,True,True,5400000000,AZRlSSnv,907,آبشار تهران
175,۵۵مترآپارتمان+سندتک برگ+آسانسورایتالیایی+هوم جیم,55,1402,1,"1,375,000,000 twmn",14,True,True,True,1375000064,AZIls3Yn,907,آبشار تهران
176,۱۰۸متر_دوکله شیک_ابشارتهران_دریاچه_چیتگر,108,1392,2,"7,100,000,000 twmn",1,True,True,True,7100000256,AZs1L_FU,907,آبشار تهران
177,آپارتمان 156متر_جواهری از جنس خاک,156,1400,3,"9,360,000,000 twmn",18,True,True,True,9360000000,AZs168y2,907,آبشار تهران
178,۱۸۰متر۳خواب_تاپ لوکیشن_دریاچه _ الماس چیتگر,180,1402,3,"4,050,000,000 twmn",19,True,True,True,4049999872,AZRRBxOm,907,آبشار تهران
179,٨۵متر سازنده مطرح و بنام آبشار دریاچه چیتگر ٢٢,85,1402,2,"2,550,000,000 twmn",14,True,True,True,2550000128,AZllM4Jl,907,آبشار تهران
180,۶۰متر وزرا پالاس وام‌دار استخرسوناجکوزی,60,1402,1,"1,800,000,000 twmn",10,True,True,True,1800000000,AZolevdN,907,آبشار تهران
181,۸۵مترآپارتمان خوش نقشه+وام_همسایه های مهربون,85,1402,2,"2,125,000,000 twmn",18,True,True,True,2124999936,AZIhpCFb,907,آبشار تهران
182,اپارتمان ، آبشار تهران ، دو خواب,102,1401,2,"9,100,000,000 twmn",8,True,True,True,9100000256,AZaBiHBV,907,آبشار تهران
183,آپارتمان۱۱۴متردوخواب،دریاچه‌چیتگر،اردستانی,114,1402,2,"1,960,000,000 twmn",10,True,True,True,1960000000,AZfVNXdF,907,آبشار تهران
184,۸۰متر دو خواب شیک در آبشار تهران,79,1392,2,"6,400,000,000 twmn",3,True,True,True,6400000000,AZqtQ-Kr,907,آبشار تهران
185,آپارتمان 83 متری دوخوابه سران,83,1402,2,"1,320,000,000 twmn",2,True,True,True,1320000000,AZcha8xI,907,آبشار تهران
186,فروش  آپارتمان  آبشار تهران,79,1392,2,"6,400,000,000 twmn",3,True,True,True,6400000000,AZsVqS5N,907,آبشار تهران
187,فروش آپارتمان۸۰ متری،۲ خواب ،گل ساختمان,80,1386,2,"5,100,000,000 twmn",3,False,True,True,5100000256,AZRpEvRR,907,آبشار تهران
188,اپارتمان ١١٠ متری دوخواب_فول_وامدار_ابشار تهران,110,1402,2,"3,500,000,000 twmn",12,True,True,True,3500000000,AZfpJ-Xs,907,آبشار تهران
189,۱۲۵مترآبشار تهران_ غرب دریاچه_ وام دار,125,1401,2,"2,250,000,000 twmn",11,True,True,True,2249999872,AZgkgtqs,907,آبشار تهران
190,آپارتمان 132متری نوساز سه خوابه,132,1401,3,"11,220,000,000 twmn",5,True,True,True,11219999744,AZsR5Y9A,907,آبشار تهران
191,اپارتمان۱۱۶متری_ابشارتهران_فول_منطقه۲۲,116,1402,2,"3,450,000,000 twmn",12,True,True,True,3449999872,AZgt-Igk,907,آبشار تهران
192,فروش ۸۰ متری شهرک امید دژبان,80,1387,2,"4,830,000,000 twmn",3,False,True,True,4830000128,AZZBxGm2,907,آبشار تهران
193,۷۹متر به سبک مینیمال ویو بدون مشرف دریاچه,79,1399,2,"7,800,000,000 twmn",9,True,True,True,7800000000,AZsRpkqT,907,آبشار تهران
194,آپارتمان مسکونی پارک سران_۱۰۰متر_دریاچه چیتگر همت,100,1401,2,"1,350,000,000 twmn",6,True,True,True,1350000000,wYp_gkws,907,آبشار تهران
195,۹۰ متر شهید باقری امید دژبان خرازی ابشار تهران,90,1387,2,"5,800,000,000 twmn",3,True,True,True,5800000000,AZshovd9,907,آبشار تهران
196,واحد 108متری در بلوک B8رزمنده,108,1401,2,"7,200,000,000 twmn",11,True,True,True,7200000000,AZsB4-5D,907,آبشار تهران
197,۱۳۴متر در تریتیوم شخصی ساز سند تکبرگ,134,1402,3,"9,400,000,000 twmn",9,True,True,True,9400000512,AZlRN6gS,907,آبشار تهران
198,55 متر فول سرمایه گذاری,55,1402,1,"1,400,000,000 twmn",10,True,True,True,1400000000,AZrxY_Mz,907,آبشار تهران
199,۱۰۵ متر _ دو خواب _ دیزاین شده,105,1395,2,"7,100,000,000 twmn",0,True,True,True,7100000256,AZNZCbTg,907,آبشار تهران
200,آپارتمان 145متر_3 خواب_ وام_آبشار_وزرا پالاس,145,1402,3,"4,350,000,000 twmn",18,True,True,True,4350000128,AZqBxRMN,907,آبشار تهران
201,آپارتمان۱۱۴متری‌دوخواب،چیتگر،المپیک،کوهک،صدرا,114,1402,2,"1,700,000,000 twmn",7,True,True,True,1700000000,AZPZD38a,907,آبشار تهران
202,68متردوخواب سندتک برگ,68,1389,2,"5,700,000,000 twmn",8,True,True,True,5699999744,AZsh3raH,907,آبشار تهران
203,۸۹مترآپارتمان ارتش+محضری تلاقی نورونقشه,89,1402,2,"2,225,000,000 twmn",24,True,True,True,2224999936,AZLdvhL7,907,آبشار تهران
204,۸۵متر وزرا پالاس وام‌دار  شهرک شهاب‌شهر,85,1402,2,"2,890,000,000 twmn",13,True,True,True,2889999872,AZoRelyL,907,آبشار تهران
205,152 متر دریاچه,152,1393,3,"12,900,000,000 twmn",10,True,True,True,12899999744,AZeBQYm3,907,آبشار تهران
206,110متر دو خواب در  برج منطقه,110,1401,2,"9,300,000,000 twmn",8,True,True,True,9299999744,AZkVY9A4,907,آبشار تهران
207,123متر 3خواب در برج برند,123,1397,3,"10,100,000,000 twmn",16,True,True,True,10099999744,AZp18Jsy,907,آبشار تهران
208,78متر دو خواب سند تک برگ,78,1389,2,"6,800,000,000 twmn",9,True,True,True,6800000000,AZn9TvcV,907,آبشار تهران
209,۱۰۵ متر _ آبشار تهران _ خوش آب و هوا,105,1393,2,"7,100,000,000 twmn",1,True,True,True,7100000256,AZs9m-si,907,آبشار تهران
210,۸۰ متر دو خواب برج شخصی ساز آبشار تهران,80,1393,2,"6,350,000,000 twmn",3,True,True,True,6350000128,AZsBHpgS,907,آبشار تهران
211,۵۰متری تک برج_هزاره سوم_فعال  پروژه چیتگر,55,1401,2,"1,450,000,000 twmn",14,True,True,True,1450000000,AZrVH6yo,907,آبشار تهران
212,انتخاب هوشمندامروز_123متر2خواب_غرب ایرانمال,123,1402,2,"3,198,000,000 twmn",2,True,True,True,3198000128,AZstWtkH,907,آبشار تهران
213,80متر_سند تک برگ_شمال جنوب نورگیر,83,1386,2,"6,200,000,000 twmn",2,False,True,True,6200000000,AZYJoxh7,907,آبشار تهران
214,۸۳متر_شهرک امیددژبان_سند_دریاچه چیتگر,83,1388,2,"5,000,000,000 twmn",2,False,True,True,5000000000,AZmJE3xV,907,آبشار تهران
215,۱۴۱ متر_سند شخصی_سازنده بنام منطقه,141,1402,3,"12,690,000,000 twmn",2,True,True,True,12689999872,AZpdQ63u,907,آبشار تهران
216,وزراء پالاس پروژه مجلل ٨۵متر آبشار دریاچه کوهک٢٢,85,1402,2,"2,700,000,000 twmn",15,True,True,True,2700000000,AZs9l4A5,907,آبشار تهران
217,۱۰۹ متر خرازی طبقات بالا ویو ابدی,109,1402,2,"10,900,000,000 twmn",21,True,True,True,10899999744,AZs916AP,907,آبشار تهران
218,آپارتمان ۷۹ متر ابشار تهران,79,1393,2,"6,350,000,000 twmn",3,True,True,True,6350000128,AZsx1n2A,907,آبشار تهران
219,اپارتمان ۱۱۴متر ۲خوابه رزمال,114,1390,2,"7,490,000,000 twmn",7,True,True,True,7489999872,AZgl6AiD,907,آبشار تهران
220,۷۵مترنقشه بی نقص ویو ابدی   آبشار,75,1387,2,"5,350,000,000 twmn",5,True,True,True,5350000128,AZUldXFz,907,آبشار تهران
221,۷۸متر غرق نور سند تک برگ,78,1385,2,"5,650,000,000 twmn",1,False,True,True,5649999872,AZp1dEsU,907,آبشار تهران
222,81 متر نگین آبشار ویو ابدی دریاچه,81,1401,2,"8,000,000,000 twmn",10,True,True,True,8000000000,AZf1ocoB,907,آبشار تهران
223,۵۵متر تک برج ١٩طبقه در حالکار*چیتگر منطقه٢٢,55,1402,2,"1,650,000,000 twmn",15,True,True,True,1650000000,AZd1u0us,907,آبشار تهران
224,آپارتمان ۱۱۰متری پلازا_لوکیشن قوی_دریاچه چیتگر۲۲,110,1402,2,"2,300,000,000 twmn",13,True,True,True,2300000000,AZrlCVmb,907,آبشار تهران
225,پروژه ۸۵ متری وزرا پلاس منطقه ۲۲,85,1402,2,"3,825,000,000 twmn",4,True,True,True,3824999936,AZbx3fNS,907,آبشار تهران
226,اپارتمان ، ابشار تهران ، دو خواب,82,1393,2,"6,350,000,000 twmn",4,True,True,True,6350000128,AZqJDcda,907,آبشار تهران
227,آپارتمان 105متر دو خوابه,105,1393,2,"7,665,000,000 twmn",3,True,True,True,7664999936,AZkF4xxM,907,آبشار تهران
228,آپارتمان 109 متری دوخوابه,109,1402,2,"1,650,000,000 twmn",7,True,True,True,1650000000,AZcppUFA,907,آبشار تهران
229,آپارتمان ۷۸متری_۲ خواب _ شهرک  _ آبشار,78,1387,2,"6,400,000,000 twmn",1,True,True,True,6400000000,AZgNKSmA,907,آبشار تهران
230,آپارتمان ۷۳متری_۲خواب_ خوش نقشه_سند تک برگ,73,1388,2,"6,400,000,000 twmn",5,True,True,True,6400000000,AZlRQqHG,907,آبشار تهران
231,۷۵متر_۲خوابه_دریاچه چیتگر_امید دژبان,75,1385,2,"5,300,000,000 twmn",1,False,True,True,5299999744,AZst0C5j,907,آبشار تهران
232,سهام ۲۰ متری انتخاب واحد گذشته بتاجا ارتش,20,1402,1,"605,000,000 twmn",12,True,True,True,605000000,AZfZ2eV_,907,آبشار تهران
233,واحد۱۳۵متر.مستر.۲خ.فول امکانات. لوکیشن و ویو,135,1402,2,"3,600,000,000 twmn",12,True,True,True,3600000000,AZfVluUK,907,آبشار تهران
234,آپارتمان۸۵متر۴۵۰وام پنجره قدی شهرک  ویودریاچه,85,1402,2,"2,250,000,000 twmn",10,True,True,True,2249999872,AZfxzCFT,907,آبشار تهران
235,سند دار_دارای قدرالسهم_۱۵۰ متر_آبشار,150,1399,3,"14,250,000,000 twmn",6,True,True,True,14250000384,AZrB7yrl,907,آبشار تهران
236,۱۲۴متر_ویو ابدی_دریاچه_تهرانسر_چیتگر,124,1402,2,"3,200,000,000 twmn",8,True,True,True,3200000000,AZrlqQ7F,907,آبشار تهران
237,فروش اپارتمان _چیتگر _غرب دریاچه _استخردار,115,1402,2,"1,695,000,000 twmn",12,True,True,True,1695000064,AZYZMCzu,907,آبشار تهران
238,۱۳۰مترواحدآپارتمان غرب دریاچه_ایرانمال_استخر_وام,130,1402,2,"2,900,000,000 twmn",12,True,True,True,2900000000,AZglaCnN,907,آبشار تهران
239,آپارتمان ۸۰متری ۲خواب دیزاین شده,80,1392,2,"6,400,000,000 twmn",3,True,True,True,6400000000,AZrxJcan,907,آبشار تهران
240,آپارتمان ۱۳۳ متر_خوش نقشه_امید دژبان دریاچه,133,1386,3,"9,800,000,000 twmn",4,False,True,True,9799999488,AZrZJpCi,907,آبشار تهران
241,آپارتمان ۷۹ متری_دوخوابه_ برج _ فول امکانات,79,1389,2,"6,350,000,000 twmn",3,True,True,True,6350000128,AZrx4xgl,907,آبشار تهران
242,آپارتمان ۲ خوابه نگین ابشار جنوبی  دید دریاچه,78,1396,2,"7,800,000,000 twmn",7,True,True,True,7800000000,AZrJJorp,907,آبشار تهران
243,۸۰ متر دوخوابه ابشار تهران,80,1395,2,"6,400,000,000 twmn",3,True,True,True,6400000000,AZrxIUTH,907,آبشار تهران
244,آپارتمان 93 متری دوخوابه سران,93,1402,2,"1,400,000,000 twmn",16,True,True,True,1400000000,AZX1Lz8U,907,آبشار تهران
245,۱۲۸متر ۲خواب خوش نقشه,128,1388,2,"8,320,000,000 twmn",4,False,True,True,8320000000,AZq1DvQy,907,آبشار تهران
246,برج مجلل غرب چیتگر_۱۰۰متر_۲خواب_سیستم BMS_وام دار,100,1402,2,"2,800,000,000 twmn",18,True,True,True,2800000000,AZmNWNaq,907,آبشار تهران
247,۵۵ متر تک خوابه لوکیشن نزدیک دریاچه چیتگر,55,1402,1,"1,650,000,000 twmn",9,True,True,True,1650000000,AZhFMrwa,907,آبشار تهران
248,۹۵متر۲خواب استخردار، وام، غرب دریاچه چیتگر,95,1402,2,"1,570,000,000 twmn",10,True,True,True,1570000000,AZZliUlJ,907,آبشار تهران
249,آپارتمان،128متری،آبشارتهران,128,1388,2,"8,320,000,000 twmn",4,False,True,True,8320000000,AZqRynEE,907,آبشار تهران
250,خرید فروش سهام ۲۰ متری انتخاب واحد ارتش نفر اول,20,1402,1,"600,000,000 twmn",23,True,True,True,600000000,AZehqNQl,907,آبشار تهران
251,۷۶متر_کم طبقه_تراس بزرگ,76,1388,2,"5,350,000,000 twmn",1,False,True,True,5350000128,AZptuSxP,907,آبشار تهران
252,۱۱۰ متر ۲ خواب _ چیتگر شمالی_,110,1402,2,"2,860,000,000 twmn",4,True,True,True,2860000000,AZXtMUW1,907,آبشار تهران
253,۷۳متردوخواب_عددامضای  از مالک,73,1402,2,"4,200,000,000 twmn",5,True,True,True,4200000000,AZrl0h_V,907,آبشار تهران
254,پروژه پارک مسکونی S _ با تمامی امکانات_ استخردار,106,1402,2,"1,860,000,000 twmn",10,True,True,True,1860000000,AZYRq-eX,907,آبشار تهران
255,۹۱مترآپارتمان جنب ایرانمال پلان سوییسی بی بدیل,91,1402,2,"2,275,000,000 twmn",10,True,True,True,2275000064,AZNZFbg5,907,آبشار تهران
256,آپارتمان ۹۲متری مستر غرب دریاچه ایرانمال نورگیر,92,1402,2,"1,300,000,000 twmn",9,True,True,True,1300000000,AZcF9sVX,907,آبشار تهران
257,۱۳۱ متر سه خواب فول امکانات,131,1386,3,"10,000,000,000 twmn",3,True,True,True,10000000000,AZrJy6aw,907,آبشار تهران
258,آپارتمان ۷۸متر۲خوابه فول نورگیر,78,1392,2,"6,850,000,000 twmn",8,True,True,True,6849999872,AZr1R0g3,907,آبشار تهران
259,اپارتمان ۱۵۰ متری فول امکانات,150,1399,3,"14,250,000,000 twmn",6,True,True,True,14250000384,AZr5gFYk,907,آبشار تهران
260,۱۳۰ متر ۳ خواب _ سند دار,130,1388,2,"9,200,000,000 twmn",1,False,True,True,9200000000,AZglIFwS,907,آبشار تهران
261,۱۱۴متر با دید ابدی آفتابگیر,114,1398,2,"10,000,000,000 twmn",6,True,True,True,10000000000,AZqdy0S5,907,آبشار تهران
262,۷۹ متر_ سند تکبرگ _ دو خواب,79,1387,2,"5,900,000,000 twmn",1,False,True,True,5900000256,AZr1R8U-,907,آبشار تهران
263,خرید۷۵متر برج ستایش منطقه۲۲ دریاچه چیتگر,75,1401,2,"1,500,000,000 twmn",10,True,True,True,1500000000,AZAQ1EEI,907,آبشار تهران
264,۱۰۵ متر فول امکانات تمیز و خوش نقشه,105,1393,2,"7,300,000,000 twmn",2,True,True,True,7299999744,AZkJYzy4,907,آبشار تهران
265,اپارتمان ۷۸متری ۲ خوابه سند دار ابشار تهران,78,1393,2,"6,800,000,000 twmn",10,True,True,True,6800000000,AZpNMmiY,907,آبشار تهران
266,۸۰متر۲خواب_ویودریاچه بدون مشرف_دریاچه_منطقه۲۲,80,1400,2,"8,000,000,000 twmn",9,True,True,True,8000000000,AZoRKEA0,907,آبشار تهران
267,واحد D2 شمالی متراژ ۱۵۰ متر_ پهنه B_دفترچه دار,150,1400,2,"6,600,000,000 twmn",16,True,True,True,6600000000,AZcVZBUI,907,آبشار تهران
268,آپارتمان یه خوابه فول  امکانات,63,1395,1,"1,638,000,000 twmn",3,True,True,True,1638000000,AZqx2KyU,907,آبشار تهران
269,*۷۰متری* جوازساخت * رزومه دار چیتگر,67,1401,2,"1,000,000,000 twmn",30,True,True,True,1000000000,AZHFauWM,907,آبشار تهران
270,آپارتمان ۵۶ متری باوام جانبازی,56,1392,2,"2,000,000,000 twmn",2,True,True,True,2000000000,AZqdGOTC,907,آبشار تهران
271,آپارتمان ۱۲۷ متر دو خواب,127,1388,2,"8,500,000,000 twmn",3,False,True,True,8499999744,AZntHOIY,907,آبشار تهران
272,127مترسه خواب,127,1393,3,"9,600,000,000 twmn",8,True,True,True,9600000000,AZqBTXrZ,907,آبشار تهران
273,پروژه وزرا پلاس ۵۵متری در  منطقه۲۲,55,1402,2,"2,475,000,000 twmn",7,True,True,True,2475000064,AZblHeq8,907,آبشار تهران
274,اپارتمان ۲۴۰ متری ۴ خواب,240,1402,4,"5,400,000,000 twmn",18,True,True,True,5400000000,AZqtCKIN,907,آبشار تهران
275,آپارتمان ۶۹ متری ۱ خواب.,69,1387,1,"5,650,000,000 twmn",5,True,True,True,5649999872,AZqpyijD,907,آبشار تهران
276,۸۲متر_شهرک باقری_سنددار_آبشار چیتگر,82,1388,2,"5,230,000,000 twmn",2,False,True,True,5230000128,AZqZCn0I,907,آبشار تهران
277,آپارتمان ۱۱۵متری، دوخواب، سرمایه گذاری، آبشار,115,1402,2,"3,500,000,000 twmn",10,True,True,True,3500000000,AZoRdO3z,907,آبشار تهران
278,۸۵ متر ابشار تهران شهید باقری امید دژبان خرازی,85,1385,2,"5,200,000,000 twmn",1,False,True,True,5200000000,AZqdBK1V,907,آبشار تهران
279,۷۱متر سنددار ۲خواب دریاچه,71,1387,2,"5,520,000,000 twmn",4,True,True,True,5520000000,AZqFino9,907,آبشار تهران
280,۱۵۵ متر _ ۳ خواب _ ویو ابدی _ سند تک برگ,155,1398,3,"14,700,000,000 twmn",6,True,True,True,14700000256,AZR5SLYS,907,آبشار تهران
281,واحد آپارتمان ۱۵۱ متری سه خواب جنوب خرازی,151,1402,3,"2,400,000,000 twmn",15,True,True,True,2400000000,AZcVNcpX,907,آبشار تهران
282,آپارتمان۵۵متر وزرا پالاس چالش معتبر خوشبختی,55,1402,2,"2,475,000,000 twmn",11,True,True,True,2475000064,AZhRCeQi,907,آبشار تهران
283,114متر 3خواب,114,1394,3,"8,070,000,000 twmn",4,True,True,True,8070000128,AZmRhlyz,907,آبشار تهران
284,106متر وزرا وام‌دار ۲خواب ویو‌دار جنب‌کشاورزی,106,1402,2,"3,180,000,000 twmn",25,True,True,True,3180000000,AZWBlvxV,907,آبشار تهران
285,برج پالاس،۵۵ متری,55,1402,1,"2,600,000,000 twmn",12,True,True,True,2600000000,AZqJBrAZ,907,آبشار تهران
286,فوروش  نیرو هوایی ۱۱۸متری منطقه۲۲,118,1402,2,"5,700,000,000 twmn",16,True,True,True,5699999744,AZYhqHqo,907,آبشار تهران
